batch_id,timestamp,forward_mode,batch_size,num_tokens,token_usage,batch_num_tokens,gpu_num_reqs,gen_throughput,num_queue_reqs,num_retracted_reqs,num_retracted_queue_reqs,num_total_queue_reqs,num_new_seqs,num_new_tokens,num_cached_tokens,cache_hit_rate
3,1778071334.2248526,decode,229,1832458,0.9391214951259375,1832229,229,0.0,19771,0,0,19771,0,0,0,0.0
4,1778071334.2636812,decode,229,1832687,0.9392388559726165,1832458,229,0.0,19771,0,0,19771,0,0,0,0.0
5,1778071334.30244,decode,229,1832916,0.9393562168192956,1832687,229,0.0,19771,0,0,19771,0,0,0,0.0
6,1778071334.341092,decode,229,1833145,0.9394735776659746,1832916,229,0.0,19771,0,0,19771,0,0,0,0.0
7,1778071334.3797479,decode,229,1833374,0.9395909385126537,1833145,229,0.0,19771,0,0,19771,0,0,0,0.0
8,1778071334.4184644,decode,229,1833603,0.9397082993593328,1833374,229,0.0,19771,0,0,19771,0,0,0,0.0
9,1778071334.4573228,decode,229,1833832,0.9398256602060119,1833603,229,0.0,19771,0,0,19771,0,0,0,0.0
10,1778071334.4960551,decode,229,1834061,0.9399430210526909,1833832,229,0.0,19771,0,0,19771,0,0,0,0.0
11,1778071334.5350778,decode,229,1834290,0.94006038189937,1834061,229,0.0,19771,0,0,19771,0,0,0,0.0
12,1778071334.5737464,decode,229,1834519,0.940177742746049,1834290,229,0.0,19771,0,0,19771,0,0,0,0.0
13,1778071334.6127784,decode,229,1834748,0.9402951035927282,1834519,229,0.0,19771,0,0,19771,0,0,0,0.0
14,1778071334.6518283,decode,229,1834977,0.9404124644394072,1834748,229,0.0,19771,0,0,19771,0,0,0,0.0
15,1778071334.6904376,decode,229,1835206,0.9405298252860863,1834977,229,0.0,19771,0,0,19771,0,0,0,0.0
16,1778071334.7295792,decode,229,1835435,0.9406471861327653,1835206,229,0.0,19771,0,0,19771,0,0,0,0.0
17,1778071334.7678895,decode,229,1835664,0.9407645469794444,1835435,229,0.0,19771,0,0,19771,0,0,0,0.0
18,1778071334.8071113,decode,229,1835893,0.9408819078261235,1835664,229,0.0,19771,0,0,19771,0,0,0,0.0
19,1778071334.8458028,decode,229,1836122,0.9409992686728026,1835893,229,0.0,19771,0,0,19771,0,0,0,0.0
20,1778071334.8844652,decode,229,1836351,0.9411166295194816,1836122,229,0.0,19771,0,0,19771,0,0,0,0.0
21,1778071334.9233692,decode,229,1836580,0.9412339903661607,1836351,229,0.0,19771,0,0,19771,0,0,0,0.0
22,1778071334.9622662,decode,229,1836809,0.9413513512128397,1836580,229,0.0,19771,0,0,19771,0,0,0,0.0
23,1778071335.0008798,decode,229,1837038,0.9414687120595189,1836809,229,0.0,19771,0,0,19771,0,0,0,0.0
24,1778071335.040139,decode,229,1837267,0.9415860729061979,1837038,229,0.0,19771,0,0,19771,0,0,0,0.0
25,1778071335.0788417,decode,229,1837496,0.941703433752877,1837267,229,0.0,19771,0,0,19771,0,0,0,0.0
26,1778071335.1178064,decode,229,1837725,0.941820794599556,1837496,229,0.0,19771,0,0,19771,0,0,0,0.0
27,1778071335.1566896,decode,229,1837954,0.9419381554462352,1837725,229,0.0,19771,0,0,19771,0,0,0,0.0
28,1778071335.1955326,decode,229,1838183,0.9420555162929142,1837954,229,0.0,19771,0,0,19771,0,0,0,0.0
29,1778071335.2342033,decode,229,1838412,0.9421728771395933,1838183,229,0.0,19771,0,0,19771,0,0,0,0.0
30,1778071335.2731256,decode,229,1838641,0.9422902379862723,1838412,229,0.0,19771,0,0,19771,0,0,0,0.0
31,1778071335.312306,decode,229,1838870,0.9424075988329514,1838641,229,0.0,19771,0,0,19771,0,0,0,0.0
32,1778071335.3510647,decode,229,1839099,0.9425249596796305,1838870,229,0.0,19771,0,0,19771,0,0,0,0.0
33,1778071335.38991,decode,229,1839328,0.9426423205263096,1839099,229,0.0,19771,0,0,19771,0,0,0,0.0
34,1778071335.429703,decode,229,1839557,0.9427596813729887,1839328,229,0.0,19771,0,0,19771,0,0,0,0.0
35,1778071335.4675066,decode,229,1839786,0.9428770422196677,1839557,229,0.0,19771,0,0,19771,0,0,0,0.0
36,1778071335.5065632,decode,229,1840015,0.9429944030663469,1839786,229,0.0,19771,0,0,19771,0,0,0,0.0
